filename,band,skymap,tract,patch
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2357-6456/DES2357-6456_r4907p01_g.fits.fz,g,decam_rings_v1,1002,15
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2316-6456/DES2316-6456_r4575p01_g.fits.fz,g,decam_rings_v1,1002,16
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2303-6456/DES2303-6456_r4575p01_g.fits.fz,g,decam_rings_v1,1002,17
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2355-6414/DES2355-6414_r4907p01_g.fits.fz,g,decam_rings_v1,1002,27
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2315-6414/DES2315-6414_r4575p01_g.fits.fz,g,decam_rings_v1,1002,28
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2302-6414/DES2302-6414_r4575p02_g.fits.fz,g,decam_rings_v1,1002,29
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0041-6248/DES0041-6248_r4907p01_g.fits.fz,g,decam_rings_v1,1006,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0003-6248/DES0003-6248_r4907p01_g.fits.fz,g,decam_rings_v1,1006,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0044-6331/DES0044-6331_r4907p01_g.fits.fz,g,decam_rings_v1,1006,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0005-6331/DES0005-6331_r4907p01_g.fits.fz,g,decam_rings_v1,1006,8
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0103-6331/DES0103-6331_r4907p01_g.fits.fz,g,decam_rings_v1,1011,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0131-6248/DES0131-6248_r4920p01_g.fits.fz,g,decam_rings_v1,1011,27
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0106-6248/DES0106-6248_r4907p01_g.fits.fz,g,decam_rings_v1,1011,28
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0129-6331/DES0129-6331_r4920p01_g.fits.fz,g,decam_rings_v1,1011,9
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0214-6248/DES0214-6248_r4920p01_g.fits.fz,g,decam_rings_v1,1015,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0202-6248/DES0202-6248_r4920p01_g.fits.fz,g,decam_rings_v1,1015,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0220-6331/DES0220-6331_r4920p01_g.fits.fz,g,decam_rings_v1,1015,6
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0201-6331/DES0201-6331_r4920p01_g.fits.fz,g,decam_rings_v1,1015,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0252-6331/DES0252-6331_r4931p01_g.fits.fz,g,decam_rings_v1,1016,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0233-6331/DES0233-6331_r4920p01_g.fits.fz,g,decam_rings_v1,1016,11
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0252-6248/DES0252-6248_r4931p01_g.fits.fz,g,decam_rings_v1,1016,28
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0233-6248/DES0233-6248_r4920p01_g.fits.fz,g,decam_rings_v1,1016,29
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0035+0500/DES0035+0500_r4907p01_g.fits.fz,g,decam_rings_v1,10196,12
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0018+0500/DES0018+0500_r4907p01_g.fits.fz,g,decam_rings_v1,10196,13
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0003+0500/DES0003+0500_r4907p01_g.fits.fz,g,decam_rings_v1,10196,14
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0055+0500/DES0055+0500_r4907p02_g.fits.fz,g,decam_rings_v1,10197,16
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0046+0500/DES0046+0500_r4907p01_g.fits.fz,g,decam_rings_v1,10197,17
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0129+0500/DES0129+0500_r4920p01_g.fits.fz,g,decam_rings_v1,10206,12
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0112+0500/DES0112+0500_r4907p01_g.fits.fz,g,decam_rings_v1,10206,13
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0101+0500/DES0101+0500_r4907p01_g.fits.fz,g,decam_rings_v1,10206,14
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0147+0500/DES0147+0500_r4920p01_g.fits.fz,g,decam_rings_v1,10207,16
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0138+0500/DES0138+0500_r4920p02_g.fits.fz,g,decam_rings_v1,10207,17
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0342-6248/DES0342-6248_r4931p01_g.fits.fz,g,decam_rings_v1,1020,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0304-6248/DES0304-6248_r4931p01_g.fits.fz,g,decam_rings_v1,1020,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0343-6331/DES0343-6331_r4931p01_g.fits.fz,g,decam_rings_v1,1020,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0305-6331/DES0305-6331_r4931p01_g.fits.fz,g,decam_rings_v1,1020,8
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0221+0500/DES0221+0500_r4920p01_g.fits.fz,g,decam_rings_v1,10216,12
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0204+0500/DES0204+0500_r4920p01_g.fits.fz,g,decam_rings_v1,10216,13
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0201+0500/DES0201+0500_r4920p01_g.fits.fz,g,decam_rings_v1,10216,14
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0241+0500/DES0241+0500_r4931p01_g.fits.fz,g,decam_rings_v1,10217,16
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0230+0500/DES0230+0500_r4920p01_g.fits.fz,g,decam_rings_v1,10217,17
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0402-6331/DES0402-6331_r4931p01_g.fits.fz,g,decam_rings_v1,1025,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0426-6248/DES0426-6248_r4939p01_g.fits.fz,g,decam_rings_v1,1025,27
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0401-6248/DES0401-6248_r4931p01_g.fits.fz,g,decam_rings_v1,1025,28
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0428-6331/DES0428-6331_r4939p01_g.fits.fz,g,decam_rings_v1,1025,9
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0516-6248/DES0516-6248_r4939p01_g.fits.fz,g,decam_rings_v1,1029,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0503-6248/DES0503-6248_r4939p01_g.fits.fz,g,decam_rings_v1,1029,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0500-6331/DES0500-6331_r4939p01_g.fits.fz,g,decam_rings_v1,1029,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2018-6248/DES2018-6248_r4575p01_g.fits.fz,g,decam_rings_v1,1099,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2015-6331/DES2015-6331_r4575p01_g.fits.fz,g,decam_rings_v1,1099,6
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2053-6331/DES2053-6331_r4575p01_g.fits.fz,g,decam_rings_v1,1100,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2034-6331/DES2034-6331_r4575p02_g.fits.fz,g,decam_rings_v1,1100,11
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2056-6248/DES2056-6248_r4575p01_g.fits.fz,g,decam_rings_v1,1100,28
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2037-6248/DES2037-6248_r4575p02_g.fits.fz,g,decam_rings_v1,1100,29
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2139-6248/DES2139-6248_r4575p01_g.fits.fz,g,decam_rings_v1,1104,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2102-6248/DES2102-6248_r4575p01_g.fits.fz,g,decam_rings_v1,1104,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2144-6331/DES2144-6331_r4575p01_g.fits.fz,g,decam_rings_v1,1104,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2100-6331/DES2100-6331_r4575p01_g.fits.fz,g,decam_rings_v1,1104,8
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2204-6331/DES2204-6331_r4575p01_g.fits.fz,g,decam_rings_v1,1109,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2229-6248/DES2229-6248_r4575p01_g.fits.fz,g,decam_rings_v1,1109,27
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2204-6248/DES2204-6248_r4575p01_g.fits.fz,g,decam_rings_v1,1109,28
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2229-6331/DES2229-6331_r4575p01_g.fits.fz,g,decam_rings_v1,1109,9
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2313-6248/DES2313-6248_r4575p02_g.fits.fz,g,decam_rings_v1,1113,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2301-6248/DES2301-6248_r4575p02_g.fits.fz,g,decam_rings_v1,1113,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2314-6331/DES2314-6331_r4575p01_g.fits.fz,g,decam_rings_v1,1113,6
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2301-6331/DES2301-6331_r4575p01_g.fits.fz,g,decam_rings_v1,1113,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2353-6331/DES2353-6331_r4907p01_g.fits.fz,g,decam_rings_v1,1114,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2333-6331/DES2333-6331_r4575p01_g.fits.fz,g,decam_rings_v1,1114,11
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2357-6248/DES2357-6248_r4907p01_g.fits.fz,g,decam_rings_v1,1114,28
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2338-6248/DES2338-6248_r4575p01_g.fits.fz,g,decam_rings_v1,1114,29
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0041-6122/DES0041-6122_r4907p01_g.fits.fz,g,decam_rings_v1,1118,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0005-6122/DES0005-6122_r4907p01_g.fits.fz,g,decam_rings_v1,1118,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0038-6205/DES0038-6205_r4907p01_g.fits.fz,g,decam_rings_v1,1118,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0001-6205/DES0001-6205_r4907p01_g.fits.fz,g,decam_rings_v1,1118,8
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0153-6122/DES0153-6122_r5137p01_g.fits.fz,g,decam_rings_v1,1123,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0117-6122/DES0117-6122_r4907p01_g.fits.fz,g,decam_rings_v1,1123,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0105-6122/DES0105-6122_r4907p01_g.fits.fz,g,decam_rings_v1,1123,27
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0157-6205/DES0157-6205_r4920p01_g.fits.fz,g,decam_rings_v1,1123,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0120-6205/DES0120-6205_r4907p01_g.fits.fz,g,decam_rings_v1,1123,8
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0102-6205/DES0102-6205_r4907p01_g.fits.fz,g,decam_rings_v1,1123,9
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0234-6122/DES0234-6122_r4920p01_g.fits.fz,g,decam_rings_v1,1128,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0204-6122/DES0204-6122_r4920p01_g.fits.fz,g,decam_rings_v1,1128,27
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0234-6205/DES0234-6205_r4920p01_g.fits.fz,g,decam_rings_v1,1128,8
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0203-6205/DES0203-6205_r4920p01_g.fits.fz,g,decam_rings_v1,1128,9
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0304-6205/DES0304-6205_r4931p01_g.fits.fz,g,decam_rings_v1,1133,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0346-6122/DES0346-6122_r4931p01_g.fits.fz,g,decam_rings_v1,1133,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0310-6122/DES0310-6122_r4931p01_g.fits.fz,g,decam_rings_v1,1133,27
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0304-6122/DES0304-6122_r4931p01_g.fits.fz,g,decam_rings_v1,1133,28
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0347-6205/DES0347-6205_r4931p01_g.fits.fz,g,decam_rings_v1,1133,8
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0310-6205/DES0310-6205_r4931p01_g.fits.fz,g,decam_rings_v1,1133,9
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0405-6205/DES0405-6205_r4939p01_g.fits.fz,g,decam_rings_v1,1138,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0428-6122/DES0428-6122_r4939p01_g.fits.fz,g,decam_rings_v1,1138,27
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0404-6122/DES0404-6122_r4931p01_g.fits.fz,g,decam_rings_v1,1138,28
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0423-6205/DES0423-6205_r4939p01_g.fits.fz,g,decam_rings_v1,1138,9
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0506-6205/DES0506-6205_r4939p01_g.fits.fz,g,decam_rings_v1,1143,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0500-6205/DES0500-6205_r4939p01_g.fits.fz,g,decam_rings_v1,1143,11
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0539-6122/DES0539-6122_r4939p01_g.fits.fz,g,decam_rings_v1,1143,27
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0503-6122/DES0503-6122_r4939p01_g.fits.fz,g,decam_rings_v1,1143,28
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0621-6122/DES0621-6122_r4939p01_g.fits.fz,g,decam_rings_v1,1148,28
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0603-6122/DES0603-6122_r4939p01_g.fits.fz,g,decam_rings_v1,1148,29
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2013-6122/DES2013-6122_r4575p01_g.fits.fz,g,decam_rings_v1,1216,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2015-6205/DES2015-6205_r4575p01_g.fits.fz,g,decam_rings_v1,1216,6
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2052-6205/DES2052-6205_r4575p01_g.fits.fz,g,decam_rings_v1,1217,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2034-6205/DES2034-6205_r4575p02_g.fits.fz,g,decam_rings_v1,1217,11
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2049-6122/DES2049-6122_r4575p01_g.fits.fz,g,decam_rings_v1,1217,28
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2031-6122/DES2031-6122_r4575p02_g.fits.fz,g,decam_rings_v1,1217,29
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2130-6122/DES2130-6122_r4575p01_g.fits.fz,g,decam_rings_v1,1221,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2100-6122/DES2100-6122_r4575p01_g.fits.fz,g,decam_rings_v1,1221,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2129-6205/DES2129-6205_r4575p01_g.fits.fz,g,decam_rings_v1,1221,6
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2104-6205/DES2104-6205_r4575p01_g.fits.fz,g,decam_rings_v1,1221,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2147-6205/DES2147-6205_r4575p01_g.fits.fz,g,decam_rings_v1,1222,11
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2148-6122/DES2148-6122_r4575p01_g.fits.fz,g,decam_rings_v1,1222,29
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2242-6122/DES2242-6122_r4575p01_g.fits.fz,g,decam_rings_v1,1226,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2206-6122/DES2206-6122_r4575p01_g.fits.fz,g,decam_rings_v1,1226,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2200-6122/DES2200-6122_r4575p01_g.fits.fz,g,decam_rings_v1,1226,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2248-6205/DES2248-6205_r4575p01_g.fits.fz,g,decam_rings_v1,1226,6
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2211-6205/DES2211-6205_r4575p01_g.fits.fz,g,decam_rings_v1,1226,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2205-6205/DES2205-6205_r4575p01_g.fits.fz,g,decam_rings_v1,1226,8
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2359-6122/DES2359-6122_r4907p01_g.fits.fz,g,decam_rings_v1,1231,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2324-6122/DES2324-6122_r4575p01_g.fits.fz,g,decam_rings_v1,1231,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2300-6122/DES2300-6122_r4575p01_g.fits.fz,g,decam_rings_v1,1231,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2325-6205/DES2325-6205_r4575p01_g.fits.fz,g,decam_rings_v1,1231,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2300-6205/DES2300-6205_r4575p01_g.fits.fz,g,decam_rings_v1,1231,8
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0036-5957/DES0036-5957_r4907p01_g.fits.fz,g,decam_rings_v1,1236,19
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0002-5957/DES0002-5957_r4907p01_g.fits.fz,g,decam_rings_v1,1236,20
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0038-6039/DES0038-6039_r4907p01_g.fits.fz,g,decam_rings_v1,1236,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0003-6039/DES0003-6039_r4907p01_g.fits.fz,g,decam_rings_v1,1236,8
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0150-5957/DES0150-5957_r4920p01_g.fits.fz,g,decam_rings_v1,1241,18
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0116-5957/DES0116-5957_r4907p01_g.fits.fz,g,decam_rings_v1,1241,19
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0104-5957/DES0104-5957_r4907p01_g.fits.fz,g,decam_rings_v1,1241,20
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0154-6039/DES0154-6039_r4920p01_g.fits.fz,g,decam_rings_v1,1241,6
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0113-6039/DES0113-6039_r4907p01_g.fits.fz,g,decam_rings_v1,1241,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0102-6039/DES0102-6039_r4907p01_g.fits.fz,g,decam_rings_v1,1241,8
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0230-5957/DES0230-5957_r4920p01_g.fits.fz,g,decam_rings_v1,1246,18
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0201-5957/DES0201-5957_r4920p01_g.fits.fz,g,decam_rings_v1,1246,19
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0229-6039/DES0229-6039_r4920p01_g.fits.fz,g,decam_rings_v1,1246,6
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0200-6039/DES0200-6039_r4920p01_g.fits.fz,g,decam_rings_v1,1246,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0247-6039/DES0247-6039_r4931p01_g.fits.fz,g,decam_rings_v1,1247,11
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0247-5957/DES0247-5957_r4931p01_g.fits.fz,g,decam_rings_v1,1247,23
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0304-5957/DES0304-5957_r4931p01_g.fits.fz,g,decam_rings_v1,1251,18
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0310-6039/DES0310-6039_r4931p01_g.fits.fz,g,decam_rings_v1,1251,6
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0304-6039/DES0304-6039_r4931p01_g.fits.fz,g,decam_rings_v1,1251,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0339-6039/DES0339-6039_r4931p01_g.fits.fz,g,decam_rings_v1,1252,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0322-6039/DES0322-6039_r4931p02_g.fits.fz,g,decam_rings_v1,1252,11
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0344-5957/DES0344-5957_r4931p01_g.fits.fz,g,decam_rings_v1,1252,22
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0327-5957/DES0327-5957_r4931p01_g.fits.fz,g,decam_rings_v1,1252,23
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0420-6039/DES0420-6039_r4939p01_g.fits.fz,g,decam_rings_v1,1257,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0402-6039/DES0402-6039_r4931p01_g.fits.fz,g,decam_rings_v1,1257,11
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0458-5957/DES0458-5957_r4939p01_g.fits.fz,g,decam_rings_v1,1257,21
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0418-5957/DES0418-5957_r4939p01_g.fits.fz,g,decam_rings_v1,1257,22
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0401-5957/DES0401-5957_r4931p01_g.fits.fz,g,decam_rings_v1,1257,23
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0455-6039/DES0455-6039_r4939p01_g.fits.fz,g,decam_rings_v1,1257,9
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0501-6039/DES0501-6039_r4939p01_g.fits.fz,g,decam_rings_v1,1262,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0532-5957/DES0532-5957_r4939p01_g.fits.fz,g,decam_rings_v1,1262,21
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0504-5957/DES0504-5957_r4939p01_g.fits.fz,g,decam_rings_v1,1262,22
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0530-6039/DES0530-6039_r4939p01_g.fits.fz,g,decam_rings_v1,1262,9
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0605-6039/DES0605-6039_r4939p01_g.fits.fz,g,decam_rings_v1,1267,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0612-5957/DES0612-5957_r4939p01_g.fits.fz,g,decam_rings_v1,1267,21
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0601-5957/DES0601-5957_r4939p01_g.fits.fz,g,decam_rings_v1,1267,22
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0611-6039/DES0611-6039_r4939p01_g.fits.fz,g,decam_rings_v1,1267,9
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2016-6039/DES2016-6039_r4575p01_g.fits.fz,g,decam_rings_v1,1339,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2053-5957/DES2053-5957_r4575p01_g.fits.fz,g,decam_rings_v1,1339,21
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2019-5957/DES2019-5957_r4575p02_g.fits.fz,g,decam_rings_v1,1339,22
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2002-5957/DES2002-5957_r4575p01_g.fits.fz,g,decam_rings_v1,1339,23
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2057-6039/DES2057-6039_r4575p01_g.fits.fz,g,decam_rings_v1,1339,9
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2103-6039/DES2103-6039_r4575p01_g.fits.fz,g,decam_rings_v1,1344,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2133-5957/DES2133-5957_r4575p01_g.fits.fz,g,decam_rings_v1,1344,21
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2105-5957/DES2105-5957_r4575p01_g.fits.fz,g,decam_rings_v1,1344,22
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2132-6039/DES2132-6039_r4575p01_g.fits.fz,g,decam_rings_v1,1344,9
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2201-6039/DES2201-6039_r4575p01_g.fits.fz,g,decam_rings_v1,1349,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2248-5957/DES2248-5957_r4575p01_g.fits.fz,g,decam_rings_v1,1349,20
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2213-5957/DES2213-5957_r5137p01_g.fits.fz,g,decam_rings_v1,1349,21
